time,lat,long,mag,nst,net,id
60510,38.821998596191,-122.81116485596,1.46,29,nc,nc75194781
60500,47.494,-117.291,1.47,7,uw,uw62127281
60490,-5.305,145.8083,4.5,18,us,us6000qjtw
60480,38.830501556396,-122.81500244141,1.09,23,nc,nc75194776
60470,31.701,-104.17,1.7,27,tx,tx2025lmnxxe
60460,61.5749,-146.4909,1.2,,ak,ak0257ht85md
60450,5.1832,125.379,4.9,70,us,us6000qjtq
60440,60.2553,-152.4787,1.4,,ak,ak0257ht5o88
60430,27.2113,64.4568,4.3,20,us,us6000qjtp
60420,-6.2029,130.3064,4.5,43,us,us6000qjtm
60410,42.410833333333,-111.558,2.25,24,uu,uu80110171
60400,61.2092,-146.7051,1.4,,ak,ak0257ht0o0x
60390,42.372,-111.52233333333,1.47,9,uu,uu80003693
60380,31.647,-104.469,1.3,16,tx,tx2025lmlujb
60370,33.8645,-119.353,1.92,23,ci,ci40992151
60360,36.931,-121.671,1.19,21,nc,nc75194766
60350,-19.9327,173.4813,4.9,81,us,us6000qjth
60340,63.5926,-147.2769,1.2,,ak,ak0257hsg33u
60330,60.2547,-152.0527,1.4,,ak,ak0257hschoq
60320,38.830665588379,-122.8201675415,1.32,26,nc,nc75194741
60310,38.831165313721,-122.81983184815,1.05,20,nc,nc75194736
60300,38.831665039062,-122.82033538818,1.14,19,nc,nc75194731
60290,35.3278333,-117.8048333,1.97,51,ci,ci40992095
60280,60.1996,-152.6884,1.2,,ak,ak0257hrvpgi
60270,40.242833333333,-124.17033333333,1.44,27,nc,nc75194721
60260,62.551,-150.9715,1.3,,ak,ak0257hrr3yi
60250,36.0246667,-117.7766667,1.28,27,ci,ci40992087
60240,36.0231667,-117.7768333,1.45,26,ci,ci40992079
60230,31.656,-104.297,1.7,29,tx,tx2025lkxz
60220,36.0241667,-117.7786667,2.54,41,ci,ci40992071
60210,65.4421,-153.4377,1.8,,ak,ak0257hrghhl
60200,38.1574,-118.0233,2,15,nn,nn00898841
60190,31.709,-104.177,2.5,37,tx,tx2025lkxh
60180,44.338833333333,-114.98233333333,1.26,8,mb,mb90095558
60170,65.1483,-149.0406,1.1,,ak,ak0257hrbgfi
60160,51.9701,90.6273,4.5,39,us,us6000qjsy
60150,38.826831817627,-122.80349731445,1.16,23,nc,nc75194706
60140,38.827331542969,-122.80400085449,1.38,19,nc,nc75194686
60130,38.826667785645,-122.80383300781,2.06,47,nc,nc75194681
60120,39.005,-111.39833333333,1.21,15,uu,uu80003688
60110,60.0878,-151.9368,1.8,,ak,ak0257hr5tf1
60100,36.570999145508,-121.0684967041,1.25,9,nc,nc75194676
60090,31.671,-104.399,1.6,20,tx,tx2025lkvx
60080,18.226,-67.121166666667,2.73,6,pr,pr71485613
60070,59.7334,-152.8165,1.4,,ak,ak0257hqph6d
60060,31.677,-104.389,1.9,25,tx,tx2025lkuu
60050,5.7042,123.9402,4.4,66,us,us6000qjsl
60040,31.9243333,-115.7036667,2.63,17,ci,ci40992055
60030,-5.0595,151.6512,4.4,40,us,us6000qjsi
60020,-3.3019,130.3344,4.9,56,us,us6000qjsf
60010,31.7,-104.169,1.6,24,tx,tx2025lkte
60000,19.0313,-65.0138,3.62,19,pr,pr2025163002
59990,62.7811,-150.7375,1.8,,ak,ak0257hq1p7m
59980,57.1394,-156.1268,1.9,,ak,ak0257hpzn7b
59970,38.835834503174,-122.78583526611,1.1,14,nc,nc75194651
59960,-62.8604,-162.8646,5,26,us,us6000qjs8
59950,65.4844,-168.7994,2.8,18,us,us6000qjs4
59940,57.507,-157.186,1.4,,ak,ak0257hpjjow
59930,19.17799949646,-155.48815917969,1.95,54,hv,hv74695547
59920,62.1315,-148.398,1.2,,ak,ak0257hpj1x5
59910,-22.7312,-174.747,4.8,44,us,us6000qjs5
59900,46.473,-122.27566666667,2.65,88,uw,uw62127176
59890,36.1111667,-117.8758333,1.2,22,ci,ci40992015
59880,61.8915,-148.5489,2.5,,ak,ak0257hp27kc
59870,38.842834472656,-122.8373336792,1.62,22,nc,nc75194631
59860,63.4432,-149.2807,1.3,,ak,ak0257hp0fvp
59850,-38.1432,176.0922,4.4,31,us,us6000qjry
59840,63.5616,-147.7417,2.4,,ak,ak0257hoyqme
59830,44.3737,-115.0404,2.9,29,us,us6000qjrw
59820,18.973,-65.0146,3.64,20,pr,pr2025163001
59810,18.053166666667,-66.953166666667,2.37,7,pr,pr71485583
59800,38.843166351318,-122.88033294678,1.06,14,nc,nc75194616
59790,60.4545,-149.2017,1.5,,ak,ak0257hoc84j
59780,61.8783,-149.3139,1.5,,ak,ak0257hoaof1
59770,38.822666168213,-122.81116485596,1.02,12,nc,nc75194606
59760,38.821166992188,-122.81099700928,1,13,nc,nc75194601
59750,-63.1617,-164.3586,5.3,39,us,us6000qjrq
59740,31.503,-104.023,2.4,40,tx,tx2025lkmo
59730,44.526166666667,-115.2045,2.71,21,mb,mb90095538
59720,31.654,-104.456,1.6,14,tx,tx2025lklp
59710,31.705,-104.172,2.1,22,tx,tx2025lkln
59700,34.3565,-119.1776667,1.89,45,ci,ci40991975
59690,19.410666666667,-155.28,2.31,10,hv,hv74695382
59680,31.71,-104.172,2.8,37,tx,tx2025lklb
59670,31.705,-104.171,2.8,26,tx,tx2025lkky
59660,-63.5738,-163.467,5.1,32,us,us6000qjrc
59650,31.668,-104.307,2.1,30,tx,tx2025lkkt
59640,31.661,-104.3,2.2,33,tx,tx2025lkkq
59630,-63.2035,-163.6928,5.7,47,us,us6000qjr3
59620,36.1643,-114.5372,1.4,5,nn,nn00898837
59610,38.877498626709,-122.80466461182,1.45,23,nc,nc75194586
59600,45.638333333333,-122.7285,1.29,21,uw,uw62127131
59590,45.2311,-69.077,1.4,9,us,us6000qk0x
59580,19.174666666667,-155.48733333333,1.53,18,hv,hv74695352
59570,-3.878,131.5523,4.7,42,us,us6000qjqz
59560,37.0215,-121.71716666667,1.12,30,nc,nc75194581
59550,44.3495,-115.02716666667,1.87,15,mb,mb90095533
59540,63.2284,-152.4389,1.6,,ak,ak0257hmzf2m
59530,54.635,-163.65033333333,1.67,5,av,av93044404
59520,33.4726,138.149,4.9,78,us,us6000qjqx
59510,19.208333969116,-155.36149597168,1.99000001,48,hv,hv74695322
59500,-6.3259,-79.8976,5,54,us,us6000qjqv
59490,17.609166666667,-65.942,2.55,14,pr,pr71485563
59480,36.466166666667,-121.04433333333,1.29,20,nc,nc75194556
59470,35.3236667,-117.809,1.81,43,ci,ci40991743
59460,19.525333333333,-155.89083333333,2.39,19,hv,hv74695317
59450,33.3985,-117.026,2.04,87,ci,ci40991735
59440,31.66,-104.296,1.6,38,tx,tx2025lkfw
59430,68.7264,-147.6117,1.5,,ak,ak0257hm3o5i
59420,19.5324,-69.6246,4.4,33,us,us6000qjqj
59410,36.462,-121.04316666667,1.77,29,nc,nc75194531
59400,54.576,-164.44883333333,1.44,7,av,av93044389
59390,31.66,-104.411,2.4,40,tx,tx2025lked
59380,62.6061,-151.0747,1.1,,ak,ak0257hlt3p5
59370,37.305333333333,-121.67433333333,1.26,33,nc,nc75194526
59360,19.1481,-68.3865,3.53,10,pr,pr2025163000
59350,60.065,-152.6801,1.9,,ak,ak0257hlgy7z
59340,18.978833333333,-68.2645,3.4,5,pr,pr71485528
59330,-20.605,-177.8858,4.4,25,us,us6000qjqc
59320,31.609,-104.53,1.6,29,tx,tx2025lkdd
59310,17.980166666667,-66.736333333333,2.42,9,pr,pr71485518
59300,18.120666666667,-67.788166666667,3.4,12,pr,pr71485513
59290,54.579166666667,-164.44416666667,1,5,av,av93044369
59280,56.3784,-156.5641,2.2,,ak,ak0257hksaep
59270,17.925333333333,-67.115333333333,2.23,5,pr,pr71485508
59260,31.61,-103.956,1.7,34,tx,tx2025lkaw
59250,-21.6724,-69.1225,4.1,14,us,us6000qjpw
59240,37.018333333333,-121.72,2.41,92,nc,nc75194496
59230,17.902166666667,-66.594833333333,2.38,12,pr,pr71485503
59220,62.0434,-150.8742,1.6,,ak,ak0257gaxmme
59210,31.634,-104.3,1.6,32,tx,tx2025ljzg
59200,17.890833333333,-66.5935,2.96,32,pr,pr71485498
59190,17.8732,-66.6053,2.7,13,us,us6000qjpn
59180,64.9811,-147.4562,1.2,,ak,ak0257gauamx
59170,38.841667175293,-122.82299804688,2.1,47,nc,nc75194481
59160,59.8846,-151.8585,1.3,,ak,ak0257garib7
59150,38.794498443604,-122.78016662598,1.1,28,nc,nc75194476
59140,34.1558333,-118.3665,1.34,18,ci,ci40991631
59130,36.462666666667,-121.0415,2.45,63,nc,nc75194471
59120,19.166999816894,-155.49032592773,1.76,47,hv,hv74695257
59110,38.821834564209,-122.84233093262,1.07,19,nc,nc75194461
59100,17.885,-66.598833333333,2.52,18,pr,pr71485468
59090,31.37,-103.739,1.6,22,tx,tx2025ljwr
59080,62.2296,-148.3459,1.8,,ak,ak0257g9wyyt
59070,60.452,-151.6943,1,,ak,ak0257g9wt0u
59060,17.898,-66.599166666667,2.57,9,pr,pr71485458
59050,33.209,-115.6008333,1.15,17,ci,ci40991543
59040,62.8405,-150.3208,1.1,,ak,ak0257g9sxct
59030,17.900833333333,-66.595333333333,2.18,8,pr,pr71485453
59020,63.4083,-150.2977,1.4,,ak,ak0257g9ng1x
59010,40.614833333333,-123.33083333333,1.8,27,nc,nc75194436
59000,28.2417,140.812,4.7,53,us,us6000qjp0
58990,-20.7315,169.3942,5.2,64,us,us6000qjn7
58980,51.3129,-176.2917,4.7,61,us,us6000qjn2
58970,45.454333333333,-122.88083333333,1.5,5,uw,uw62126991
58960,34.3371667,-117.0246667,1.78,63,ci,ci40991167
58950,54.6165,-163.65983333333,1.62,8,av,av93044354
58940,61.8642,-150.9248,1.4,,ak,ak0257g90nab
58930,61.568,-147.8326,1.1,,ak,ak0257g8z7v5
58920,31.62,-104.255,2,36,tx,tx2025ljsj
58910,44.329333333333,-115.003,0.96,6,mb,mb90095403
58900,38.79700088501,-122.77633666992,1.03,21,nc,nc75194411
58890,61.8326,-150.3273,1.1,,ak,ak0257g8ke1t
58880,36.697,-96.70666667,1.08,16,ok,ok2025ljqc
58870,36.2475,-95.8195,1.59,53,ok,ok2025ljpv
58860,34.8536667,-118.7886667,1.31,16,ci,ci40990879
58850,36.4878,-113.9895,2.2,9,nn,nn00898822
58840,34.1726667,-117.9258333,1.01,12,ci,ci40990855
58830,34.26983333,-96.37733333,1.56,33,ok,ok2025ljpa
58820,56.7458,-121.7653,4.5,186,us,us6000qjm5
58810,38.805000305176,-122.77916717529,1.05,20,nc,nc75194371
58800,33.1861667,-115.6025,1.66,37,ci,ci40990727
58790,19.055665969849,-155.3553314209,2.22,31,hv,hv74695092
58780,63.472,-151.3179,1.3,,ak,ak0257g7h6wo
58770,60.079,-153.3375,1.6,,ak,ak0257g7ggog
58760,49.365333333333,-120.52183333333,1.86,6,uw,uw62126856
58750,38.827167510986,-122.81383514404,1.61,34,nc,nc75194341
58740,60.746,-150.4025,1.1,,ak,ak0257g7cfod
58730,31.669,-104.437,1.6,19,tx,tx2025ljmx
58720,59.992,-139.5511,1.6,,ak,ak0257g78zp6
58710,44.35,-115.02483333333,1.86,11,mb,mb90095383
58700,38.130666666667,-122.178,1.59,15,nc,nc75194336
58690,61.0119,-151.1329,1.3,,ak,ak0257g76pil
58680,31.64,-104.309,1.6,16,tx,tx2025ljmm
58670,62.7793,-150.9632,1.2,,ak,ak0257g6wc0s
58660,35.319,-117.8153333,1.09,19,ci,ci41182808
58650,31.654,-104.299,1.7,23,tx,tx2025ljld
58640,62.7477,-150.9507,1,,ak,ak0257g6pxkb
58630,63.1118,-149.5196,1.8,,ak,ak0257g6ma85
58620,63.5607,-147.7064,1.7,,ak,ak0257g6lo2x
58610,23.3693,121.5672,4.3,60,us,us6000qjl8
58600,32.072,-102.337,1.6,5,tx,tx2025ljkg
58590,38.822498321533,-122.84233093262,0.97,11,nc,nc75194296
58580,31.708,-104.175,2.7,35,tx,tx2025ljjy
58570,46.9475,-112.44783333333,1.54,13,mb,mb90095368
58560,63.5336,-151.123,1.2,,ak,ak0257g678zz
58550,59.6248,-151.8991,1,,ak,ak0257g66ukt
58540,37.519333333333,-118.82983333333,2.85,33,nc,nc75194286
58530,63.3438,-145.1134,1.2,,ak,ak0257g64qap
58520,38.1812,-117.8137,1.6,14,nn,nn00898814
58510,31.611,-104.267,1.6,20,tx,tx2025ljif
58500,31.614,-104.263,1.9,32,tx,tx2025ljib
58490,31.611,-104.257,1.9,25,tx,tx2025ljhx
58480,31.607,-104.265,1.8,23,tx,tx2025ljhg
58470,37.949,-121.3695,2.04,31,nc,nc75194266
58460,35.3196667,-117.8061667,1.51,38,ci,ci41182624
58450,63.4572,-150.1945,1.4,,ak,ak0257g5iv23
58440,51.706,-177.40533333333,1.03,8,av,av93044329
58430,62.9105,-149.5592,1.8,,ak,ak0257g4zd2u
58420,33.8361667,-116.8723333,2.9,130,ci,ci41182560
58410,33.4801667,-115.8151667,1.1,34,ci,ci41182536
58400,60.111,-152.6564,1.4,,ak,ak0257g4ifvd
58390,35.319,-117.8103333,1.34,34,ci,ci41182528
58380,62.8899,-151.2074,1.5,,ak,ak0257g4gqy5
58370,39.435666666667,-123.37016666667,1.87,35,nc,nc75194241
58360,54.762333333333,-164.169,1.57,8,av,av93634641
58350,38.813499450684,-122.81749725342,1.38,25,nc,nc75194231
58340,55.8585,-161.4248,2.8,34,us,us6000qjjf
58330,38.822166442871,-122.79983520508,1.08,20,nc,nc75194221
58320,38.838165283203,-122.80783081055,1.37,27,nc,nc75194216
58310,38.838165283203,-122.80766296387,1.28,17,nc,nc75194211
58300,63.4412,-147.5493,1,,ak,ak0257g3xoqs
58290,1.7579,127.2989,4.3,32,us,us6000qjjd
58280,38.824165344238,-122.76599884033,1.43,28,nc,nc75194206
58270,38.3332,-115.8266,1.7,7,nn,nn00898806
58260,32.6856667,-115.6698333,1.72,39,ci,ci41182520
58250,38.822498321533,-122.80016326904,1.08,18,nc,nc75194196
58240,23.3301,121.6211,5.9,100,us,us6000qjj5
58230,58.9054,-154.8879,1.2,,ak,ak0257g37alr
58220,62.5727,-149.1557,1.6,,ak,ak0257g33809
58210,18.251166666667,-66.9445,2.03,4,pr,pr71485448
58200,61.8689,-150.9154,2.7,,ak,ak0257g2r5pf
58190,42.3063,144.5238,4.6,116,us,us6000qjiw
58180,38.238166666667,-112.66716666667,1.76,28,uu,uu80110111
58170,32.157,-101.806,1.1,27,tx,tx2025liwy
58160,62.2045,-150.2378,1.2,,ak,ak0257g25p2j
58150,8.1059,126.3532,4.6,44,us,us6000qjit
58140,54.616833333333,-163.6535,1.93,10,av,av93634476
58130,38.818832397461,-122.81266784668,1.32,25,nc,nc75194161
58120,-13.3567,167.1944,5.2,94,us,us6000qjil
58110,37.334166666667,-121.61783333333,1.03,22,nc,nc75194146
58100,31.674,-104.197,1.6,34,tx,tx2025liud
58090,32.28,-101.141,1.4,18,tx,tx2025liuc
58080,31.645,-104.355,1.5,27,tx,tx2025lity
58070,60.0341,-152.164,1.4,,ak,ak0257g1gfqd
58060,39.005666666667,-111.41716666667,1.49,18,uu,uu80110106
58050,16.6241,-97.8613,4.8,66,us,us6000qji4
58040,59.6012,-152.8055,2.2,,ak,ak0257g0zkbd
58030,35.540333333333,-120.821,1.23,20,nc,nc75194136
58020,44.338666666667,-115.01783333333,1.92,13,mb,mb90095343
58010,18.008833333333,-66.765,2.47,15,pr,pr71485438
58000,33.856,-116.9365,1.03,42,ci,ci41182440
57990,54.617166666667,-163.65333333333,1.83,9,av,av93634376
57980,61.6041,-148.5746,1.9,,ak,ak0257g0vn65
57970,54.603833333333,-163.63283333333,1.58,6,av,av93634366
57960,38.821998596191,-122.81083679199,1.07,20,nc,nc75194121
57950,61.7196,-149.6206,1.1,,ak,ak0257g0td3o
57940,32.7708333,-115.8253333,0.96,22,ci,ci41182432
57930,38.802833557129,-122.73816680908,1.12,11,nc,nc75194116
57920,38.803165435791,-122.73816680908,1.17,14,nc,nc75194111
57910,44.329,-114.99966666667,2.09,14,mb,mb90095338
57900,60.8434,-150.9134,1.2,,ak,ak0257g0od8a
57890,44.3275,-114.98916666667,1.07,10,mb,mb90095333
57880,61.416,-147.8197,1.3,,ak,ak0257g0bx0o
57870,19.3365,-155.14233333333,2.48,54,hv,hv74694767
57860,19.338666666667,-155.141,1.68,29,hv,hv74694762
57850,61.2942,-149.6044,1.2,,ak,ak0257g08wfx
57840,31.65,-104.416,2.3,19,tx,tx2025lipo
57830,38.83483505249,-122.78283691406,1.15,19,nc,nc75194091
57820,31.653,-104.399,1.6,24,tx,tx2025lipl
57810,31.653,-104.416,2,32,tx,tx2025liph
57800,61.3139,-149.6361,1,,ak,ak0257fzqy0h
57790,36.5328,70.6591,4.4,72,us,us6000qjhm
57780,54.612666666667,-163.63383333333,1.44,5,av,av93634271
57770,34.96733333,-96.0075,1.06,42,ok,ok2025limy
57760,61.2869,-150.8753,1.3,,ak,ak0257fzkrv8
57750,61.7566,-149.8915,1.8,,ak,ak0257fzk9s6
57740,59.7636,-151.3712,1.1,,ak,ak0257fzitv3
57730,31.617,-104.002,1.6,13,tx,tx2025lims
57720,35.322,-117.8081667,1.18,27,ci,ci41182368
57710,62.3679,-151.1905,1.1,,ak,ak0257fz5x4s
57700,19.071333333333,-66.4425,3.14,14,pr,pr71485428
57690,32.987,-115.7575,1.25,41,ci,ci41182344
57680,33.9118333,-118.6091667,1.83,56,ci,ci41182336
57670,32.992,-115.762,1.18,28,ci,ci37545429
57660,32.9943333,-115.7613333,1.26,31,ci,ci41182328
57650,45.889833333333,-122.661,1.28,9,uw,uw62126511
57640,58.4755,-153.5545,2.1,,ak,ak0257fz25ba
57630,59.5737,-153.0117,1.5,,ak,ak0257fz1w4i
57620,31.659,-104.292,2,35,tx,tx2025lily
57610,31.688,-104.099,1,7,tx,tx2025lilx
57600,38.818668365479,-122.76416778565,1.51,27,nc,nc75194076
57590,35.3196667,-117.7968333,0.98,17,ci,ci37545421
57580,35.3161667,-117.8055,1.21,30,ci,ci41182304
57570,35.337166666667,-84.148666666667,1.77,12,se,se60503663
57560,51.859833333333,-177.9495,1.15,6,av,av93634201
57550,44.327,-114.99883333333,1.42,13,mb,mb90095318
57540,31.613,-104.521,2.9,43,tx,tx2025lilc
57530,-16.3039,-73.211,4.3,22,us,us6000qjh8
57520,31.657,-104.293,1.9,37,tx,tx2025liks
57510,69.1755,-144.4469,2.2,,ak,ak0257fyflq9
57500,17.958166666667,-66.857333333333,2.34,7,pr,pr71485418
57490,31.646,-104.49,1.4,17,tx,tx2025lijm
57480,34.1555,-118.36,1.48,42,ci,ci41182240
57470,31.735,-104.244,1.6,12,tx,tx2025liix
57460,62.2421,-149.277,1.3,,ak,ak0257fy0b0a
57450,38.826332092285,-122.81116485596,1.68,20,nc,nc75194051
57440,58.6634,-152.589,2.9,,ak,ak0257fxz91w
57430,59.0418,-154.0383,1.4,,ak,ak0257fxy90i
57420,44.339666666667,-115.012,1.84,16,mb,mb90095283
57410,60.8711,-151.018,1,,ak,ak0257fxw0pq
57400,58.130833333333,-156.365,1.34,12,av,av93634111
57390,61.7214,-149.5774,1,,ak,ak0257fxdv6f
57380,38.82816696167,-122.80950164795,1.89,39,nc,nc75193996
57370,38.767666666667,-122.41683333333,1.18,20,nc,nc75193991
57360,32.9876667,-115.7631667,1.41,36,ci,ci41182176
57350,32.9938333,-115.7565,1.1,25,ci,ci41182168
57340,64.9376,-149.2354,1,,ak,ak0257fx3qfo
57330,32.9903333,-115.762,1.17,27,ci,ci41182152
57320,32.996,-115.7663333,2.56,59,ci,ci41182144
57310,19.266000747681,-155.39166259766,1.92,33,hv,hv74694627
57300,35.0338333,-117.6766667,1.47,27,ci,ci41182136
57290,31.684,-104.364,1.6,28,tx,tx2025lidt
57280,38.794666290283,-122.75533294678,1.08,13,nc,nc75193951
57270,-20.6205,-178.3396,4.7,77,us,us6000qjgf
57260,38.793998718262,-122.75483703613,1.03,14,nc,nc75193946
57250,64.993,-147.4202,1.2,,ak,ak0257en8k76
57240,19.7775,-156.22166666667,3.59,58,hv,hv74694597
57230,33.1115,-115.6213333,1.21,27,ci,ci41182072
57220,40.275166666667,-124.37983333333,2.07,45,nc,nc75193931
57210,34.3365,-117.0243333,2.06,71,ci,ci41182056
57200,35.3171667,-117.8085,1.37,33,ci,ci41182048
57190,31.623,-104.474,1.7,17,tx,tx2025liby
57180,1.1877,97.0022,4.4,38,us,us6000qjg5
57170,61.8771,-150.9258,1.6,,ak,ak0257emomlx
57160,33.1911667,-116.0373333,1.17,39,ci,ci41182032
57150,36.03066667,-96.54133333,1.47,34,ok,ok2025liaa
57140,37.658333333333,-122.51966666667,1.02,13,nc,nc75193916
57130,66.0892,-149.0324,1.6,,ak,ak0257em9lmg
57120,-10.1563,160.6731,4.7,59,us,us6000qjgj
57110,32.414,-101.424,1.1,6,tx,tx2025lhzx
57100,46.557333333333,-117.78433333333,2.05,12,uw,uw62126206
57090,44.334,-115.00016666667,1.57,13,mb,mb90095158
57080,61.9408,-150.972,1.6,,ak,ak0257em42of
57070,38.842498779297,-122.82716369629,1,10,nc,nc75193906
57060,63.0542,-149.3101,1.6,,ak,ak0257em35u4
57050,38.805500030518,-122.80999755859,0.95,9,nc,nc75193901
57040,35.316,-117.806,1.17,26,ci,ci41181968
57030,31.656,-104.295,2,31,tx,tx2025lhyr
57020,34.0741667,-117.32,1.23,46,ci,ci41181936
57010,17.986,-66.8345,2.14,7,pr,pr71485408
57000,33.2465,-115.6633333,1.43,5,ci,ci37545413
56990,45.095833333333,-111.70166666667,1.35,11,mb,mb90095133
56980,33.3533333,-115.4511667,0.98,3,ci,ci37545405
56970,35.323,-117.8038333,1.44,28,ci,ci41181888
56960,62.6272,-151.8,1.5,,ak,ak0257elhhbd
56950,41.5582,-76.6595,2.8,47,us,us6000qjf5
56940,53.8245,-166.4407,2.5,16,us,us6000qjgy
56930,31.661,-104.305,2.1,33,tx,tx2025lhwm
56920,34.6303333,-117.1183333,1.12,14,ci,ci41181816
56910,31.661,-104.311,2.3,42,tx,tx2025lhwa
56900,34.174,-118.056,1.47,27,ci,ci41181784
56890,31.653,-104.289,1.7,35,tx,tx2025lhvr
56880,33.8271667,-118.5516667,3.25,113,ci,ci41181776
56870,38.821834564209,-122.81083679199,1.08,24,nc,nc75193871
56860,61.4488,-148.4281,1.1,,ak,ak0257ekisd9
56850,31.667,-104.311,2.7,40,tx,tx2025lhum
56840,38.823501586914,-122.84799957275,0.96,15,nc,nc75193861
56830,38.813835144043,-122.79350280762,1.46,30,nc,nc75193856
56820,36.329166666667,-121.83533333333,1.4,19,nc,nc75193851
56810,60.3371,-150.7777,1.2,,ak,ak0257ekctn2
56800,31.605,-104.548,2.2,25,tx,tx2025lhtp
56790,37.4841,139.6417,4.2,93,us,us6000qjen
56780,19.358,-155.04316666667,1.98,52,hv,hv74694302
56770,37.339,-122.197,1.76,33,nc,nc75193836
56760,36.685666666667,-121.35916666667,1.45,16,nc,nc75193831
56750,33.0511667,-114.9848333,1.48,9,ci,ci41181720
56740,31.659,-104.303,1.7,24,tx,tx2025lhsz
56730,-28.6035,-67.472,4.2,18,us,us6000qjeh
56720,53.8197,-166.4604,2.6,15,us,us6000qjgt
56710,38.823165893555,-122.84633636475,1.46,26,nc,nc75193806
56700,34.4326667,-119.8721667,1.39,20,ci,ci41181688
56690,32.219,-102.063,1.8,14,tx,tx2025lhse
56680,31.662,-104.298,2.8,38,tx,tx2025lhsd
56670,53.815,-166.4511,3.3,22,us,us6000qjgk
56660,38.795665740967,-122.7851638794,1.08,28,nc,nc75193801
56650,31.658,-104.297,2.3,32,tx,tx2025lhrq
56640,31.658,-104.292,3.4,23,tx,tx2025lhrp
56630,31.665,-104.291,3.5,39,tx,tx2025lhrl
56620,38.841999053955,-122.84133148193,1.29,24,nc,nc75193796
56610,33.49,-116.4663333,1.85,12,ci,ci41181608
56600,34.69816667,-96.6335,1.32,36,ok,ok2025lhpl
56590,61.0608,-151.2397,3.5,,ak,ak0257ej6rvd
56580,60.1961,-152.2887,1.5,,ak,ak0257ej6bio
56570,33.984,-116.9713333,1.24,44,ci,ci41181472
56560,-6.7798,129.6634,4.2,29,us,us6000qjd5
56550,35.3198333,-117.8018333,0.98,26,ci,ci41181432
56540,51.864,-177.99566666667,1.13,6,av,av93044239
56530,36.746333333333,-121.47866666667,1.25,28,nc,nc75193731
56520,44.338666666667,-115.03216666667,1.37,7,mb,mb90095098
56510,34.1643333,-117.6548333,1.73,71,ci,ci41181320
56500,61.9058,-151.0142,3,,ak,ak0257ei2hg0
56490,33.3651667,-116.695,1.14,50,ci,ci41181288
56480,32.5338333,-115.2393333,1.37,10,ci,ci37545397
56470,32.541,-115.242,1.49,15,ci,ci41181280
56460,31.66,-104.291,2.2,34,tx,tx2025lhlb
56450,44.3207,-115.0159,2.8,59,us,us6000qjct
56440,39.1481,-119.0456,1.2,9,nn,nn00898776
56430,36.25383333,-97.175,1.15,50,ok,ok2025lhjd
56420,33.5251667,-116.733,1.26,54,ci,ci41181256
56410,31.657,-104.295,1.6,25,tx,tx2025lhjm
56400,38.5895,-122.70233333333,1.08,34,nc,nc75193681
56390,61.7444,-147.8034,1.7,,ak,ak0257eh9m2d
56380,38.822498321533,-122.76667022705,1.05,9,nc,nc75193676
56370,61.9067,-150.9579,2.5,,ak,ak0257egxk64
56360,39.2975,-110.81416666667,1.12,5,uu,uu80110081
56350,64.8299,-149.1839,1,,ak,ak0257egvont
56340,60.3962,-141.3171,1.7,,ak,ak0257egvfxt
56330,19.3445,-155.1065,1.6,40,hv,hv74694082
56320,61.9075,-150.9539,4.1,,ak,ak0257egu4bq
56310,31.657,-104.299,2,23,tx,tx2025lhhu
56300,31.661,-104.291,2.5,39,tx,tx2025lhht
56290,32.6853333,-115.6575,1.67,37,ci,ci41181208
56280,44.330166666667,-115.05883333333,1.29,10,mb,mb90095073
56270,19.207834243774,-155.50216674805,2.39,62,hv,hv74694057
56260,18.6445,-66.693833333333,3.06,20,pr,pr71485398
56250,20.0525,-155.61483333333,1.83,18,hv,hv74694052
56240,32.243,-101.28,1.3,17,tx,tx2025lhgn
56230,39.865501403809,-123.58782958984,1.69,12,nc,nc75193656
56220,44.329333333333,-115.0035,2.15,18,mb,mb90095068
56210,61.0329,-152.5809,1.6,,ak,ak0257eg9qug
56200,19.392833709717,-155.49166870117,1.85,51,hv,hv74694037
56190,19.256500244141,-155.39450073242,1.86000001,59,hv,hv74694032
56180,61.6932,-148.1208,1.6,,ak,ak0257eg70hn
56170,-17.4202,167.5405,4.8,21,us,us6000qjc9
56160,62.0587,-149.7623,3,,ak,ak0257eg64wu
56150,51.3193,-177.0565,2.1,,ak,ak0257eg4157
56140,44.329666666667,-114.99783333333,1.99,17,mb,mb90095063
56130,8.3989,127.5966,4.4,26,us,us6000qjc5
56120,44.325833333333,-114.99916666667,1.8,16,mb,mb90095058
56110,59.4307,-152.6889,1.7,,ak,ak0257efm65o
56100,58.9829,-152.6984,1.7,,ak,ak0257eflj91
56090,-31.78,-69.3482,4.5,64,us,us6000qjc1
56080,34.5196667,-118.1036667,1,19,ci,ci41181176
56070,39.2711,28.9929,4.3,50,us,us6000qjc0
56060,34.0233333,-117.226,0.96,55,ci,ci41181168
56050,39.298,-110.81666666667,1.03,6,uu,uu80110076
56040,59.8158,-153.3004,1.7,,ak,ak0257ef8bjp
56030,38.830665588379,-122.79133605957,1.08,19,nc,nc75193641
56020,35.6795,-117.5251667,2.07,40,ci,ci41181160
56010,-21.0744,-178.8684,4.4,31,us,us6000qjbx
56000,53.8768,-163.1372,2.9,,ak,ak0257ef3cmd
55990,54.5131,-163.0051,1.6,,ak,ak0257ef35zj
